case_id,variant_id,level,agent_variant,run_id,claim_id,claim_type,agent_claim,cited_evidence,confidence,what_would_falsify_this_claim,verbatim_quote,source_section,raw_output_file,notes
C010,perturbed,perturbed,research_agent_v1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1_CL001,Causal (ITT of compound treatment),C1. The announced schedule assignment causally affects seasonal input adoption.,Stage 2 randomization; Stage 4 outcome measurement; Data Card treatment/outcome fields.,**High** for the compound bundle; **Low** for any mechanism-specific interpretation.,Failure of baseline balance tests across arms; differential attrition that is non-random with respect to potential outcomes.,**C1.** The announced schedule assignment causally affects seasonal input adoption.,Claim-Evidence Table,outputs/raw_agent_logs/main/C010_perturbed__research_agent_v1__RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1.md,extracted_from_claim_evidence_table
C010,perturbed,perturbed,research_agent_v1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1_CL002,Descriptive/structural,"C2. The adoption difference between arms is a black-box combination of timing, anticipation, convenience, and economic value.","Perturbed Condition (all schedules announced early); Data Card treatment/exposure field (""varying timing … convenience, or economic value""); Stage 3 (every producer informed early).","**High** — this is a logical consequence of the design, not an empirical claim.",The claim is falsified only if the arms differ solely in timing and nothing else (contradicted by the Data Card).,"**C2.** The adoption difference between arms is a black-box combination of timing, anticipation, convenience, and economic value.",Claim-Evidence Table,outputs/raw_agent_logs/main/C010_perturbed__research_agent_v1__RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1.md,extracted_from_claim_evidence_table
C010,perturbed,perturbed,research_agent_v1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1_CL003,Structural identification claim,C3. The experimental design cannot distinguish procrastination from rational planning as the driver of any adoption gap.,Perturbed Condition; Stage 4 critic analysis of Candidates 2 and 3; absence of any unannounced arm in the packet.,**High** — the perturbation creates observational equivalence between channels.,Adding an unannounced-late arm would falsify this claim by providing the missing counterfactual.,**C3.** The experimental design cannot distinguish procrastination from rational planning as the driver of any adoption gap.,Claim-Evidence Table,outputs/raw_agent_logs/main/C010_perturbed__research_agent_v1__RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1.md,extracted_from_claim_evidence_table
C010,perturbed,perturbed,research_agent_v1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1_CL004,Descriptive,C4. Stated plans differ between producers who anticipate an early offer and those who anticipate a late offer.,Stage 3 (early announcement); Secondary outcomes include stated intentions; randomization ensures baseline comparability.,"**Moderate** — stated plans are susceptible to measurement error, social desirability, and cheap talk.",No statistically significant difference in stated plans across arms; evidence of differential measurement error by arm.,**C4.** Stated plans differ between producers who anticipate an early offer and those who anticipate a late offer.,Claim-Evidence Table,outputs/raw_agent_logs/main/C010_perturbed__research_agent_v1__RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1.md,extracted_from_claim_evidence_table
C010,perturbed,perturbed,research_agent_v1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1_CL005,Descriptive/correlational,C5. Prior adoption history predicts current-season adoption independently of schedule assignment.,"Data Card baseline controls field lists ""prior adoption history.""",**Moderate** — the direction and magnitude of this association are not specified in the packet.,A null association between prior and current adoption (contradicted by standard agricultural adoption literature).,**C5.** Prior adoption history predicts current-season adoption independently of schedule assignment.,Claim-Evidence Table,outputs/raw_agent_logs/main/C010_perturbed__research_agent_v1__RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1.md,extracted_from_claim_evidence_table
C010,perturbed,perturbed,research_agent_v1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1_CL006,Causal (reduced form),"C6. The ITT of the announced schedule is an unbiased estimate of the reduced-form effect, conditional on the validity of randomization.",Stage 2 randomization; randomization inference or design-based standard errors.,**High** for the compound bundle; explicitly **None** for timing-specific effects.,"Evidence of non-random assignment; failure of randomization fidelity (e.g., producers not informed of their schedule as intended).","**C6.** The ITT of the announced schedule is an unbiased estimate of the reduced-form effect, conditional on the validity of randomization.",Claim-Evidence Table,outputs/raw_agent_logs/main/C010_perturbed__research_agent_v1__RUN_20260531_171514_06_openclaw_deepseekv4pro_researchagentv1.md,extracted_from_claim_evidence_table
C014,perturbed,perturbed,research_agent_v1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1_CL001,**Descriptive / design integrity**,Random assignment to monitoring arms was successfully implemented,"Balance tests on baseline covariates (project type, size, location, timing); documentation of assignment protocol",High (testable),Significant joint F-test on baseline covariates predicting treatment assignment; evidence of political interference or non-random assignment in protocol documentation,C1: Random assignment to monitoring arms was successfully implemented,Claim-Evidence Table,outputs/raw_agent_logs/main/C014_perturbed__research_agent_v1__RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1.md,extracted_from_claim_evidence_table
C014,perturbed,perturbed,research_agent_v1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1_CL002,**Causal (narrowed to reporting)**,Monitoring assignment affects officially reported project expenditures (ITT),"Random assignment; comparison of mean reported expenditures across arms; regression estimates τ̂₁, τ̂₂ with robust standard errors",Moderate–High (internal validity from randomization; construct validity limited),Failure of randomization (C1 falsified); differential attrition from outcome measurement; evidence that assignment directly affects reporting independently of monitoring (violation of exclusion restriction for IV interpretation),C2: Monitoring assignment affects officially reported project expenditures (ITT),Claim-Evidence Table,outputs/raw_agent_logs/main/C014_perturbed__research_agent_v1__RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1.md,extracted_from_claim_evidence_table
C014,perturbed,perturbed,research_agent_v1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1_CL003,**Descriptive association**,Formal oversight and community monitoring produce different patterns of administrative reporting,"Differential ITT estimates across arms for multiple outcome dimensions (expenditures, milestones, complaints, anomaly index); test of τ̂₁ = τ̂₂ for each outcome",Moderate (internal validity from randomization; multiple outcomes provide convergent evidence),No significant differences across any outcome dimension; differences attributable entirely to differential missingness rather than differential reporting content,C3: Formal oversight and community monitoring produce different patterns of administrative reporting,Claim-Evidence Table,outputs/raw_agent_logs/main/C014_perturbed__research_agent_v1__RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1.md,extracted_from_claim_evidence_table
C014,perturbed,perturbed,research_agent_v1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1_CL004,**Descriptive**,Monitoring does not cause differential attrition from the administrative record,Test of missing-report probability across arms; comparison of report-filing rates,Moderate (testable for observed reports),Significant difference in report-filing rates across arms,C4: Monitoring does not cause differential attrition from the administrative record,Claim-Evidence Table,outputs/raw_agent_logs/main/C014_perturbed__research_agent_v1__RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1.md,extracted_from_claim_evidence_table
C014,perturbed,perturbed,research_agent_v1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1_CL005,**Descriptive**,The anomaly index captures reporting quality,Construct validity argument from digit-preference literature; cross-validation across anomaly dimensions within administrative data,Low (no external validation possible under perturbation),No correlation between anomaly dimensions that should be correlated if driven by common reporting-quality variation; pattern of anomalies differs qualitatively from established findings in digit-preference literature,C5: The anomaly index captures reporting quality,Claim-Evidence Table,outputs/raw_agent_logs/main/C014_perturbed__research_agent_v1__RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1.md,extracted_from_claim_evidence_table
C014,perturbed,perturbed,research_agent_v1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1_CL006,**Cannot be claimed**,Formal oversight reduces corruption more than community monitoring (or vice versa),—,—,—,C6: Formal oversight reduces corruption more than community monitoring (or vice versa),Claim-Evidence Table,outputs/raw_agent_logs/main/C014_perturbed__research_agent_v1__RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1.md,extracted_from_claim_evidence_table
C014,perturbed,perturbed,research_agent_v1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1_CL007,**Cannot be claimed**,Monitoring reduces corruption or resource leakage,—,—,—,C7: Monitoring reduces corruption or resource leakage,Claim-Evidence Table,outputs/raw_agent_logs/main/C014_perturbed__research_agent_v1__RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1.md,extracted_from_claim_evidence_table
