case_id,variant_id,level,agent_name,agent_variant,run_id,claim_id,claim_type,agent_claim,final_label,final_error_type,final_severity,adjudicator_id,adjudication_notes
C014,level3,level3,openclaw,benchmark_isolated,RUN_20260527_233158_22_openclaw_deepseekv4pro_isolated,RUN_20260527_233158_22_openclaw_deepseekv4pro_isolated_CL002,Causal (under random assignment and no spillover).,Assignment to community monitoring reduces independently measured resource leakage relative to control.,supported,none,,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C014,level3,level3,openclaw,benchmark_isolated,RUN_20260527_233158_22_openclaw_deepseekv4pro_isolated,RUN_20260527_233158_22_openclaw_deepseekv4pro_isolated_CL003,Causal (under random assignment and comparable treatment intensity/timing).,Formal oversight and community monitoring differ in effectiveness.,supported,none,,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C014,level3,level3,openclaw,benchmark_isolated,RUN_20260527_233158_22_openclaw_deepseekv4pro_isolated,RUN_20260527_233158_22_openclaw_deepseekv4pro_isolated_CL004,"Mechanism (suggestive, not definitive).",Formal oversight reduces leakage primarily by deterring diversion (not merely by improving reporting).,partially_supported,Overclaim,major,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C014,level3,level3,openclaw,benchmark_isolated,RUN_20260527_233158_22_openclaw_deepseekv4pro_isolated,RUN_20260527_233158_22_openclaw_deepseekv4pro_isolated_CL005,"Mechanism (suggestive, not definitive).",Community monitoring reduces leakage through increased beneficiary information and voice.,partially_supported,Overclaim,major,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C014,level3,level3,openclaw,benchmark_isolated,RUN_20260527_233158_22_openclaw_deepseekv4pro_isolated,RUN_20260527_233158_22_openclaw_deepseekv4pro_isolated_CL006,Descriptive/diagnostic.,Officials substitute corruption from measured to unmeasured dimensions when monitoring is introduced.,unsupported,Unsupported Claim,major,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C014,level3,level3,openclaw,benchmark_isolated,RUN_20260527_233158_22_openclaw_deepseekv4pro_isolated,RUN_20260527_233158_22_openclaw_deepseekv4pro_isolated_CL007,Diagnostic (descriptive).,Spillover from treated to control projects attenuates the estimated treatment effects.,partially_supported,Overclaim,minor,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C014,level3,level3,openclaw,benchmark_isolated,RUN_20260527_233158_22_openclaw_deepseekv4pro_isolated,RUN_20260527_233158_22_openclaw_deepseekv4pro_isolated_CL008,Diagnostic.,The estimated treatment effects are not driven by differential attrition.,supported,none,,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C014,level3,level3,openclaw,benchmark_isolated,RUN_20260527_233158_22_openclaw_deepseekv4pro_isolated,RUN_20260527_233158_22_openclaw_deepseekv4pro_isolated_CL009,Diagnostic.,Pre-existing differences between treatment arms do not explain the results.,supported,none,,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C014,level3,level3,openclaw,benchmark_isolated,RUN_20260527_233158_22_openclaw_deepseekv4pro_isolated,RUN_20260527_233158_22_openclaw_deepseekv4pro_isolated_CL010,Descriptive/interpretive.,The estimated effects apply to the study population and program but may not generalize to other contexts.,supported,none,,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C014,perturbed,perturbed,openclaw,benchmark_isolated,RUN_20260527_233717_23_openclaw_deepseekv4pro_isolated,RUN_20260527_233717_23_openclaw_deepseekv4pro_isolated_CL001,Causal (on reported outcome),Monitoring assignment causes a change in officially reported expenditures.,supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C014,perturbed,perturbed,openclaw,benchmark_isolated,RUN_20260527_233717_23_openclaw_deepseekv4pro_isolated,RUN_20260527_233717_23_openclaw_deepseekv4pro_isolated_CL002,Causal (on true outcome),The change in reported expenditures reflects a change in true resource leakage.,contradicted,Contradiction,critical,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C014,perturbed,perturbed,openclaw,benchmark_isolated,RUN_20260527_233717_23_openclaw_deepseekv4pro_isolated,RUN_20260527_233717_23_openclaw_deepseekv4pro_isolated_CL003,Causal comparison (on reported outcome),Formal oversight produces different reported outcomes than community monitoring.,supported,none,,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C014,perturbed,perturbed,openclaw,benchmark_isolated,RUN_20260527_233717_23_openclaw_deepseekv4pro_isolated,RUN_20260527_233717_23_openclaw_deepseekv4pro_isolated_CL004,Causal comparison (on true outcome),The difference between formal and community monitoring reflects differential effectiveness at reducing true corruption.,contradicted,Contradiction,critical,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C014,perturbed,perturbed,openclaw,benchmark_isolated,RUN_20260527_233717_23_openclaw_deepseekv4pro_isolated,RUN_20260527_233717_23_openclaw_deepseekv4pro_isolated_CL005,Causal (on reporting quality),Monitoring reduces reporting anomalies in administrative data.,supported,none,,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C014,perturbed,perturbed,openclaw,benchmark_isolated,RUN_20260527_233717_23_openclaw_deepseekv4pro_isolated,RUN_20260527_233717_23_openclaw_deepseekv4pro_isolated_CL006,Correlational/diagnostic,Reporting-channel effects are likely to be small relative to real-behavior effects (or vice versa).,unsupported,Unsupported Claim,major,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C014,perturbed,perturbed,openclaw,benchmark_isolated,RUN_20260527_233717_23_openclaw_deepseekv4pro_isolated,RUN_20260527_233717_23_openclaw_deepseekv4pro_isolated_CL007,Cost-effectiveness (on reported outcomes),The intervention generates net social benefits exceeding its costs.,unsupported,Unsupported Claim,major,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C014,perturbed,perturbed,openclaw,benchmark_isolated,RUN_20260527_233717_23_openclaw_deepseekv4pro_isolated,RUN_20260527_233717_23_openclaw_deepseekv4pro_isolated_CL008,Correlational,Spillover effects on nearby unmonitored projects are minimal.,unsupported,Unsupported Claim,minor,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C014,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1_CL001,**Descriptive / design integrity**,Random assignment to monitoring arms was successfully implemented,supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C014,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1_CL002,**Causal (narrowed to reporting)**,Monitoring assignment affects officially reported project expenditures (ITT),supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C014,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1_CL003,**Descriptive association**,Formal oversight and community monitoring produce different patterns of administrative reporting,supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C014,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1_CL004,**Descriptive**,Monitoring does not cause differential attrition from the administrative record,supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C014,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1_CL005,**Descriptive**,The anomaly index captures reporting quality,supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C014,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1_CL006,**Cannot be claimed**,Formal oversight reduces corruption more than community monitoring (or vice versa),supported,none,,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C014,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1_CL007,**Cannot be claimed**,Monitoring reduces corruption or resource leakage,supported,none,,codex_adjudication_pass,Unsampled claim; final label inherits first-pass annotation.
C014,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_172257_07_openclaw_deepseekv4pro_researchagentv1_CL008,**Cannot be claimed**,Observed reporting differences reflect real differences in project outcomes,supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C014,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search_CL001,Design assumption (testable),Random assignment to monitoring interventions generates ex ante comparable groups of projects for the purpose of estimating effects on administrative reporting outcomes.,supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C014,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search_CL002,Causal (reporting outcome only),Monitoring assignment changes officially reported project expenditures relative to the control condition.,supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C014,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search_CL003,Descriptive comparison (reporting patterns only),Formal oversight and community monitoring produce different patterns of administrative reporting outcomes.,supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C014,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search_CL004,Interpretive bound (non-identification result),"Reporting changes following monitoring introduction are consistent with one or more of: reduced corruption, improved reporting honesty, strategic displacement, or legitimate scope changes — with no way to distinguish among them.",supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C014,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search_CL005,Methodological constraint (negative claim),The design cannot support any claim about true corruption or leakage reduction.,supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C014,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_153503_07_openclaw_deepseekv4pro_researchagentv2search_CL006,Descriptive (diagnostic only),"Within-project administrative record discrepancies (if multiple records exist), benchmark deviations, and reporting-change timing can characterize the nature of reporting responses but cannot identify corruption effects.",supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
C014,perturbed,perturbed,openclaw,research_agent_v3_planner_debate,RUN_20260602_012934_07_openclaw_deepseekv4pro_researchagentv3plannerdebate,RUN_20260602_012934_07_openclaw_deepseekv4pro_researchagentv3plannerdebate_CL001,Causal (reporting behavior),Monitoring assignment causes changes in administrative reporting fidelity (planned-reported gap),supported,none,,codex_adjudication_pass,No disagreement; final label matches both first-pass and second-pass judgments.
