case_id,variant_id,level,agent_name,agent_variant,run_id,claim_id,claim_type,agent_claim,cited_evidence,confidence,what_would_falsify_this_claim,raw_output_file,human_judgment,error_type,severity,explanation,annotator_id,notes
C020,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1_CL002,"Causal (of the bundle, not the format)",The bundled format–promotion package effect is causally estimable under conditional ignorability of group assignment,"Packet states groups are ""comparable""; assignment determines displayed version; demand observed at product–version level",Moderate,Balance tests showing systematic pre-existing differences between treatment and control groups on observables; sensitivity analysis showing small confounding could eliminate the estimate,outputs/raw_agent_logs/main/C020_perturbed__research_agent_v1__RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1.md,supported,none,,The claim matches the case's intended identification logic and is stated within the randomized or quasi-random design conditions allowed by the gold reference.,codex_first_pass,task20 first-pass
C020,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1_CL003,Identification impossibility,The bundled treatment effect cannot be decomposed into format and promotion components,Packet perturbed condition; perfect collinearity precludes any statistical decomposition,High (logical necessity),Within-packet variation in one component holding the other fixed. The packet rules this out,outputs/raw_agent_logs/main/C020_perturbed__research_agent_v1__RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1.md,supported,none,,The claim is consistent with the packet evidence and with the acceptable design logic laid out in the case-specific gold reference.,codex_first_pass,task20 first-pass
C020,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1_CL004,Descriptive,Item-familiarity heterogeneity is purely descriptive and provides no mechanism-probing traction on the format effect,"Perfect collinearity makes any familiarity gradient equally consistent with format-only, promotion-only, or interactive mechanisms; Stage 4 critic marks Candidate 2 `not_defensible`",High,Exogenous familiarity variation plus independent format–promotion variation would enable mechanism probing — neither exists in the packet,outputs/raw_agent_logs/main/C020_perturbed__research_agent_v1__RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1.md,supported,none,,The claim stays within a descriptive or bounded interpretation that is consistent with the packet and the case-specific gold reference.,codex_first_pass,task20 first-pass
C020,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1_CL005,Descriptive/caveat,"Demand differences across offer versions reflect the joint influence of format, promotion, and unmeasured version-level cues","Data card spillover note: ""Other cues in the same version may alter interpretation of the focal price""; Stage 4 critic highlights version-level confound threat",High,Systematic coding of all version features showing no differences beyond the format–promotion bundle,outputs/raw_agent_logs/main/C020_perturbed__research_agent_v1__RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1.md,supported,none,,The claim stays within a descriptive or bounded interpretation that is consistent with the packet and the case-specific gold reference.,codex_first_pass,task20 first-pass
C020,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1_CL006,Methodological caveat,"Customer-group assignment is not confirmed as random; ""comparable"" is weaker than random assignment","Packet language: ""Comparable customer groups receive different versions""; data card: variation source is format/promotion bundling, not experimental protocol; Stage 4 critic flags this",Moderate-high,Documentation of an explicit randomization protocol or quasi-experimental assignment mechanism,outputs/raw_agent_logs/main/C020_perturbed__research_agent_v1__RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1.md,supported,none,,The claim is consistent with the packet evidence and with the acceptable design logic laid out in the case-specific gold reference.,codex_first_pass,task20 first-pass
C020,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1_CL007,Design recommendation,The format effect can be recovered by independently varying format and promotional framing,Logical necessity: identification requires independent variation; the packet's Question 4 explicitly requests design-change enumeration,High (logical),"Proof that under perfect collinearity a format effect can be identified without additional data, which is mathematically impossible",outputs/raw_agent_logs/main/C020_perturbed__research_agent_v1__RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1.md,supported,none,,The claim is consistent with the packet evidence and with the acceptable design logic laid out in the case-specific gold reference.,codex_first_pass,task20 first-pass
C020,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1_CL008,Methodological caveat,A null bundle effect does not imply the format has no effect,Format and promotion effects could offset; insufficient power; ceiling effects,High (logical),Evidence that the format and promotion effects must have the same sign and that power is adequate to detect even small effects,outputs/raw_agent_logs/main/C020_perturbed__research_agent_v1__RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1.md,supported,none,,The claim is consistent with the packet evidence and with the acceptable design logic laid out in the case-specific gold reference.,codex_first_pass,task20 first-pass
C020,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1_CL009,Methodological caution,Descriptive comparisons may mislead if implicitly framed as causal despite explicit correlational labeling,"Stage 4 Critic (Candidate 3 Threat 2): ""implicit causal framing"" risk from unmeasured version-level confounds",Moderate,Reader comprehension testing; qualitative analysis of downstream citations or interpretations,outputs/raw_agent_logs/main/C020_perturbed__research_agent_v1__RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1.md,supported,none,,The claim is consistent with the packet evidence and with the acceptable design logic laid out in the case-specific gold reference.,codex_first_pass,task20 first-pass
C020,perturbed,perturbed,openclaw,research_agent_v1,RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1,RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1_CL010,External validity caveat,The analysis does not generalize beyond the retailer's setting,Packet provides only within-retailer data; no multi-retailer or multi-market variation,High,Multi-retailer replication data or a formal sampling frame covering a defined population of retailers,outputs/raw_agent_logs/main/C020_perturbed__research_agent_v1__RUN_20260531_174815_10_openclaw_deepseekv4pro_researchagentv1.md,supported,none,,The claim is consistent with the packet evidence and with the acceptable design logic laid out in the case-specific gold reference.,codex_first_pass,task20 first-pass
C001,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_141101_01_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_141101_01_openclaw_deepseekv4pro_researchagentv2search_CL001,Descriptive/associational,"Households that opt in for advance notice differ from those that signal avoidance in their observed giving rates, contact rates, and contribution-size distributions.","Packet Stages 2–4 data: observed pre-contact choices (Stage 2), observed contact and giving outcomes (Stage 3), supplementary route/timing/solicitor identifiers (Stage 4).",High (directly observable from data),If giving rates and contact rates are statistically indistinguishable across pre-contact groups after accounting for sampling variability.,outputs/raw_agent_logs/main/C001_perturbed__research_agent_v2_search__RUN_20260601_141101_01_openclaw_deepseekv4pro_researchagentv2search.md,supported,none,,The claim stays within a descriptive or bounded interpretation that is consistent with the packet and the case-specific gold reference.,codex_first_pass,task20 first-pass
C001,perturbed,perturbed,openclaw,research_agent_v2_search,RUN_20260601_141101_01_openclaw_deepseekv4pro_researchagentv2search,RUN_20260601_141101_01_openclaw_deepseekv4pro_researchagentv2search_CL002,Descriptive/bounding,The difference in giving rates between pre-contact groups is bounded within an interval that can be derived under minimal assumptions (outcome is bounded; no assumption about selection).,"Packet binary giving outcome; logical support of [0,1]. Retrieval: 1503.01598, 1904.08522 (Manski/Horowitz-Manski bounding framework).",High for bound validity; low for bound informativeness,"Not falsifiable — the worst-case bounds are logically guaranteed. The claim that bounds are ""informative"" would be falsified if they span >90% of the [0,1] interval.",outputs/raw_agent_logs/main/C001_perturbed__research_agent_v2_search__RUN_20260601_141101_01_openclaw_deepseekv4pro_researchagentv2search.md,supported,none,,The claim stays within a descriptive or bounded interpretation that is consistent with the packet and the case-specific gold reference.,codex_first_pass,task20 first-pass
